espn_game_id,kalshi_event_ticker,game_date,away_team,home_team,home_spread,abs_spread
401811042,KXNBAGAME-26APR12WASCLE,2026-04-12,WAS,CLE,-10.5,10.5
401811043,KXNBAGAME-26APR12DETIND,2026-04-12,DET,IND,14.5,14.5
401811044,KXNBAGAME-26APR12ATLMIA,2026-04-12,ATL,MIA,-4.5,4.5
401811045,KXNBAGAME-26APR12CHANYK,2026-04-12,CHA,NYK,13.5,13.5
401811046,KXNBAGAME-26APR12MILPHI,2026-04-12,MIL,PHI,-15.5,15.5
401811047,KXNBAGAME-26APR12BKNTOR,2026-04-12,BKN,TOR,-23.5,23.5
401811048,KXNBAGAME-26APR12CHIDAL,2026-04-12,CHI,DAL,-6.5,6.5
401811049,KXNBAGAME-26APR12MEMHOU,2026-04-12,MEM,HOU,-13.5,13.5
401811050,KXNBAGAME-26APR12NOPMIN,2026-04-12,NOP,MIN,-5.5,5.5
401811051,KXNBAGAME-26APR12PHXOKC,2026-04-12,PHX,OKC,-5.5,5.5
401811052,KXNBAGAME-26APR12DENSAS,2026-04-12,DEN,SAS,-10.5,10.5
401811053,KXNBAGAME-26APR12UTALAL,2026-04-12,UTA,LAL,-14.5,14.5
401811054,KXNBAGAME-26APR12GSWLAC,2026-04-12,GSW,LAC,-6.5,6.5
401811055,KXNBAGAME-26APR12SACPOR,2026-04-12,SAC,POR,-17.5,17.5
401866754,KXNBAGAME-26APR14PORPHX,2026-04-14,POR,PHX,-3.5,3.5
401866755,KXNBAGAME-26APR14MIACHA,2026-04-14,MIA,CHA,-5.5,5.5
401866756,KXNBAGAME-26APR15GSWLAC,2026-04-15,GSW,LAC,-5.5,5.5
401866757,KXNBAGAME-26APR15ORLPHI,2026-04-15,ORL,PHI,-2.5,2.5
